Symbol|Name|Date|mkt_val|rbics_econn|rbics_econ|rbics_sectn|rbics_sect|rbics_subsectn|rbics_subsect|rbics_indgrpn|rbics_indgrp|rbics_indn|rbics_ind|rbics_subindn|rbics_subind|msci_esg_env|msci_esg_gov|msci_esg_social|sales_total|sales_ps|sales_growth|MSCI ESG Ovr Score|MSCI ESG Ovr Score
EVHC|Envision Healthcare Corp.|12/29/2017|4182.48576|35|Healthcare|3515|Healthcare Services|351510|Healthcare Support Services|35151015|Healthcare Administrative Support Services|3515101510|Healthcare Business Management Services|351510151020|Physician Practice Management (PPM)|4.19999980926514|4.5|5.5|7819.3|66.0430585234423|111.561147186147|6.30000019073486|A
EOG|EOG Resources, Inc.|12/29/2017|62423.43224337|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101510|Americas Fossil Fuel Exploration and Production|2510151020|US Southern Fossil Fuel Exploration/Production|251015102010|Gulf Coast Fossil Fuel Exploration/Production|1.89999997615814|3.70000004768372|3.29999995231628|11274.376|19.5053128342662|49.4402275593635|2.40000009536743|B
EQT|EQT Corporation|12/29/2017|15045.0944|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101510|Americas Fossil Fuel Exploration and Production|2510151015|Pan-US Fossil Fuel Exploration/Production|251015101510|Eastern Region Fossil Fuel Exploration/Production|2.09999990463257|5.59999990463257|5|2980.629|15.9166981840652|65.3898270098946|4.40000009536743|BBB
EFX|Equifax Inc.|12/29/2017|14162.192|10|Business Services|1010|Business Services|101015|Other Professional Services|10101510|Administrative Services|1010151030|Other Business Administrative Services|101015103010|Credit and Information Bureaus|6|6.5|2.59999990463257|3362.2|27.6724279835391|6.27429908019092|1.20000004768372|CCC
EQIX|Equinix, Inc.|12/29/2017|35821.63045964|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151025|Industrial and Warehouse Equity REITs|10|3.70000004768372|6.30000019073486|4361.328|56.3413684142645|20.7458826701853|8.39999961853027|AA
EQR|Equity Residential|12/29/2017|23468.51308914|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151010|Apartment Equity REITs|5.19999980926514|2.29999995231628|6.09999990463257|2451.968|6.683274835953|2.88259650194606|3.79999995231628|BB
ESS|Essex Property Trust, Inc.|12/29/2017|15943.55028663|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151010|Apartment Equity REITs|5.69999980926514|4.90000009536743|2.90000009536743|1378.728|21.065125320845|5.72816137039688|4.09999990463257|BB
EL|Estee Lauder Companies Inc. Class A|12/29/2017|46833.66845004|50|Consumer Non-Cyclicals|5020|Household Products|502020|Personal Care and Cleaning Products|50202025|General Personal Care and Cleaning Products Makers|5020202510|General Personal Care and Cleaning Products Makers|502020251010|General Personal Care and Cleaning Products Makers|8.89999961853027|1.29999995231628|4.09999990463257|12769|31.6997319034853|12.2421173843868|5.59999990463257|BBB
RE|Everest Re Group, Ltd.|12/29/2017|9035.37336|30|Finance|3015|Insurance|301510|Insurance|30151025|Reinsurance|3015102520|Property and Casualty Reinsurance|301510252015|Diversified Property and Casualty Reinsurance|2|6.90000009536743|2.90000009536743|6442.576|157.150135886198|11.1906239580047|1.29999995231628|CCC
ES|Eversource Energy|12/29/2017|20020.84534944|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102015|United States Northeast Electric Utilities|7.19999980926514|4.59999990463257|6.59999990463257|7751.952|24.3747869315368|1.47690921307914|8.30000019073486|AA
EXC|Exelon Corporation|12/29/2017|37965.06734608|65|Utilities|6510|Utilities|651010|Energy Utilities|65101025|Wholesale Power Generation and Marketing|6510102525|US Other and Mixed Wholesale Power|651010252515|US Mixed Wholesale Power|7.19999980926514|4|4.30000019073486|33459|35.1833508956797|3.96805667764589|7.80000019073486|AA
EXPE|Expedia Group, Inc.|12/29/2017|18173.78003|15|Consumer Services|1510|Hospitality Services|151010|Hospitality Services|15101030|Travel Arrangement and Reservation Services|1510103020|Travel Agencies|151010302010|Travel Agencies|6.09999990463257|0|4.40000009536743|10060.108|64.3274227067813|14.6638697797155|2.59999990463257|B
EXPD|Expeditors International of Washington, Inc.|12/29/2017|11409.63406|40|Industrials|4015|Industrial Services|401515|Delivery and Logistics Services|40151520|Logistics and Supply Chain Service Providers|4015152010|Logistics and Supply Chain Service Providers|401515201010|Logistics and Supply Chain Service Providers|10|6.59999990463257|2.20000004768372|6920.948|38.0971012737661|13.4946868967834|7.19999980926514|AA
ESRX|Express Scripts Holding Company|12/29/2017|42126.816|35|Healthcare|3515|Healthcare Services|351510|Healthcare Support Services|35151015|Healthcare Administrative Support Services|3515101520|Other Healthcare Administrative Services|351510152015|Pharmacy Benefit Management (PBM)|8.39999961853027|5.69999980926514|2.40000009536743|100120|171.899725745629|-0.366212881140037|2.59999990463257|B
EXR|Extra Space Storage Inc.|12/29/2017|11019.32010795|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151055|Self-Storage Equity REITs|5.30000019073486|3.79999995231628|1.20000004768372|1096.157|8.1707703800532|12.6488838464495|1.89999997615814|B
XOM|Exxon Mobil Corporation|12/29/2017|354549.96|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101515|Integrated Oil and Gas Exploration and Production|2510151510|Integrated Oil and Gas Exploration and Production|251015151010|Integrated Oil and Gas Exploration and Production|3.5|4.40000009536743|5.5|221093|55.7241541353384|11.9356210573214|4.80000019073486|BBB
FFIV|F5 Networks, Inc.|12/29/2017|8115.16968|55|Technology|5515|Hardware|551515|Communications Equipment|55151535|Wide Area Networking Equipment|5515153520|General Carrier Edge and Access Equipment|551515352010|Carrier Edge Network Management Equipment|2.59999990463257|6.69999980926514|4.5|2097.274|32.2661675028946|3.74809671601274|5.69999980926514|BBB
FB|Facebook, Inc. Class A|12/29/2017|512792.76|55|Technology|5520|Software and Consulting|552010|Internet and Data Services|55201035|Web-Based Data and Services|5520103510|Consumer Content Providers|552010351015|Communication and Collaboration Content Sites|9.19999980926514|6.19999980926514|2.09999990463257|40653|13.7527063599459|47.0909617193719|5.69999980926514|BBB
FAST|Fastenal Company|12/29/2017|15728.38110384|40|Industrials|4015|Industrial Services|401520|Diversified Industrials Distribution|40152010|Equipment and Supplies Distributors|4015201015|Industrial Machinery and Supplies Distributors|401520101540|Maintenance/Repair/Overhaul Supplies Distributors|3.5|6.19999980926514|6.59999990463257|4390.5|15.2266712405754|10.8142379322147|5.69999980926514|BBB
FRT|Federal Realty Investment Trust|12/29/2017|9707.19937437|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151050|Retail Equity REITs|5.59999990463257|5.80000019073486|3.09999990463257|854.048|11.8038431187961|7.05159622006264|4.90000009536743|BBB
FDX|FedEx Corporation|12/29/2017|66849.17652342|40|Industrials|4015|Industrial Services|401515|Delivery and Logistics Services|40151510|Express Couriers|4015151010|Express Couriers|401515101010|Express Couriers|8.5|3.59999990463257|2.40000009536743|62335|223.403703703704|12.870516233002|3.59999990463257|BB
FIS|Fidelity National Information Services, Inc.|12/29/2017|31331.97|30|Finance|3030|Specialty Finance and Services|303010|Specialty Finance|30301015|Consumer Finance Services|3030101530|Electronic Transaction Processing/Clearinghouses|303010153015|Electronic Payment Processing|6.69999980926514|1.70000004768372|4.09999990463257|9016|27.1517857142857|-2.42424242424242|3|BB
FITB|Fifth Third Bancorp|12/29/2017|21050.04045362|30|Finance|3010|Banking|301020|United States Banks|30102010|United States Commercial Banks|3010201020|United States Midwest and West Commercial Banks|301020102010|United States Midwest Commercial Banks|1.5|5.80000019073486|3.40000009536743|7640|10.2930851638458|14.8872180451128|3.5|BB
FE|FirstEnergy Corp.|12/29/2017|13636.13047882|65|Utilities|6510|Utilities|651010|Energy Utilities|65101010|Electric Utilities|6510101020|United States Regional Electric Utilities|651010102015|United States Northeast Electric Utilities|4.80000019073486|2.29999995231628|2|13967|31.4572072072072|-2.63506448239805|2.59999990463257|B
FISV|Fiserv, Inc.|12/29/2017|27222.588|30|Finance|3030|Specialty Finance and Services|303010|Specialty Finance|30301015|Consumer Finance Services|3030101530|Electronic Transaction Processing/Clearinghouses|303010153020|Mixed Electronic Transaction Processing|6.69999980926514|4.59999990463257|2.70000004768372|5696|13.2096474953618|3.46957311534968|4.09999990463257|BB
FLIR|FLIR Systems, Inc.|12/29/2017|6474.07278|40|Industrials|4010|Industrial Manufacturing|401010|Aerospace and Defense Manufacturing|40101020|Diversified Aerospace and Defense Manufacturing|4010102010|Diversified Aerospace and Defense Manufacturing|401010201015|Diversified Aerospace and Defense Manufacturing|3.5|5.80000019073486|4.69999980926514|1800.434|12.8928433324263|8.31847822751866|5.19999980926514|BBB
FLS|Flowserve Corporation|12/29/2017|5490.46586|40|Industrials|4010|Industrial Manufacturing|401020|Machinery Manufacturing|40102010|Air, Liquid and Gas Control Equipment|4010201015|Other Air, Liquid and Gas Control Equipment Makers|401020101515|Compressor and Pumping Equipment Manufacturing|5|5.40000009536743|5.5|3660.86|27.8693417987485|-8.40428457157411|5.90000009536743|A
FLR|Fluor Corporation|12/29/2017|7226.7814346|40|Industrials|4015|Industrial Services|401525|Facilities and Construction Services|40152510|Infrastructure Construction/Contracting Services|4015251010|Infrastructure Construction|401525101025|Process Plants, Utilities and Energy Construction|3.70000004768372|5.40000009536743|4.80000019073486|19521.031|138.551737843612|2.54543515683316|7.09999990463257|A
FMC|FMC Corporation|12/29/2017|12715.73043096|45|Non-Energy Materials|4510|Chemical, Plastic and Rubber Materials|451020|Specialty and Performance Chemicals|45102020|Agrochemical Products|4510202015|Other Agrochemicals Manufacturing|451020201525|Pesticide Manufacturing|4.80000019073486|3.79999995231628|0|2878.6|21.4412871029012|13.3798101540037|4|BB
FL|Foot Locker, Inc.|12/29/2017|5747.75001232|20|Consumer Cyclicals|2025|Consumer Retail|202510|Apparel and Accessories Retail|20251025|Footwear Retail|2025102510|Footwear Stores|202510251010|Footwear Stores|3.20000004768372|6.19999980926514|4|7685|57.4833456698742|0.326370757180157|5.40000009536743|BBB
F|Ford Motor Company|12/29/2017|50684.42|20|Consumer Cyclicals|2020|Consumer Vehicles and Parts|202010|Consumer Vehicles and Parts|20201015|Consumer Vehicle Manufacturing|2020101510|Car Manufacturers|202010151010|Multi-Type Car Manufacturers|4.80000019073486|3.59999990463257|2.90000009536743|156776|39.2136068034017|3.27799736495389|2.40000009536743|B
FTV|Fortive Corp.|12/29/2017|25163.33|40|Industrials|4010|Industrial Manufacturing|401020|Machinery Manufacturing|40102030|Other Machinery Manufacturing|4010203015|General Machinery Manufacturing|401020301510|General Machinery Manufacturing|5.30000019073486|5.90000009536743|0.699999988079071|6656|18.8769143505389|6.93571967932137|4.90000009536743|BBB
FBHS|Fortune Brands Home & Security, Inc.|12/29/2017|10396.50118668|50|Consumer Non-Cyclicals|5020|Household Products|502015|Household Products|50201515|Diversified Household Products Makers|5020151510|Diversified Household Products Makers|502015151010|Diversified Household Products Makers|6|5.09999990463257|5.59999990463257|5283.3|33.910783055199|5.9860779554254|5.59999990463257|BBB
BEN|Franklin Resources, Inc.|12/29/2017|23935.76307248|30|Finance|3020|Investment Services|302010|Investment Services|30201010|Asset Management and Financial Advisory Services|3020101030|Traditional Investment Products|302010103020|Other Traditional Investment Product Managers|8.69999980926514|6.09999990463257|4.5|6626|11.6734036844929|2.50143093606423|6|A
FCX|Freeport-McMoRan, Inc.|12/29/2017|27454.08|45|Non-Energy Materials|4515|Mining and Mineral Products|451525|Metal Ore Mining|45152510|Base Metal Mining|4515251010|Non-Ferrous Metal Ore Mining|451525101015|Copper Ore Mining|1.79999995231628|3.5|3.59999990463257|15858|10.9064649243466|8.63131935881628|2.5|B
GPS|Gap, Inc.|12/29/2017|13249.34|20|Consumer Cyclicals|2025|Consumer Retail|202510|Apparel and Accessories Retail|20251020|Apparel Retail|2025102010|Casual and Specialty Apparel Retail|202510201010|Multi-Genre Casual and Specialty Stores|6.80000019073486|4.90000009536743|4.90000009536743|15506|38.79|0.219751809720786|8.19999980926514|AA
GRMN|Garmin Ltd.|12/29/2017|11210.41873|55|Technology|5515|Hardware|551515|Communications Equipment|55151530|Satellite Equipment|5515153015|Global Positioning Systems (GPS) Manufacturing|551515301510|Global Positioning Systems (GPS) Manufacturing|2.59999990463257|7|5.19999980926514|3089.968|16.3565479092046|2.36203674073248|5.19999980926514|BBB
IT|Gartner, Inc.|12/29/2017|11184.8354553|55|Technology|5520|Software and Consulting|552010|Internet and Data Services|55201030|Professional Data and Services|5520103010|Professional Content Providers|552010301020|General Professional Content Providers and Sites|2.79999995231628|5.19999980926514|4.59999990463257|3311.494|36.8804321193897|35.4649136442848|5.69999980926514|BBB
GD|General Dynamics Corporation|12/29/2017|60403.4114476|40|Industrials|4010|Industrial Manufacturing|401010|Aerospace and Defense Manufacturing|40101020|Diversified Aerospace and Defense Manufacturing|4010102010|Diversified Aerospace and Defense Manufacturing|401010201020|Diversified Defense Providers|3.5|4.80000019073486|2.5|30973|101.67182581236|0.532311986757116|3|BB
GE|General Electric Company|12/29/2017|151475.96395|40|Industrials|4010|Industrial Manufacturing|401020|Machinery Manufacturing|40102030|Other Machinery Manufacturing|4010203025|Diversified Industrial Manufacturing|401020302510|Diversified Industrial Manufacturing|6.40000009536743|5.40000009536743|2.90000009536743|119676|13.8676182801888|-0.00835519609645238|7.80000019073486|AA
GIS|General Mills, Inc.|12/29/2017|33712.294|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501515|Food and Beverage Production|50151515|Food Production|5015151520|General Food Manufacturing and Processing|501515152010|General Food Manufacturing and Processing|6.5|6.19999980926514|4.19999980926514|15567.7|26.1200668896321|-2.39870096487213|8.30000019073486|AA
GM|General Motors Company|12/29/2017|57386|20|Consumer Cyclicals|2020|Consumer Vehicles and Parts|202010|Consumer Vehicles and Parts|20201015|Consumer Vehicle Manufacturing|2020101510|Car Manufacturers|202010151010|Multi-Type Car Manufacturers|4.5|4.5|1.60000002384186|145588|99.3774744027304|-5.11298091023443|1|CCC
GPC|Genuine Parts Company|12/29/2017|13933.46495115|20|Consumer Cyclicals|2015|Miscellaneous Retail|201510|Auto Retail|20151020|Motor Vehicles and Parts Sales and Rental|2015102015|Automotive Parts, Accessories and Tires Sales|201510201515|Automotive Parts, Accessories and Tires Retail|0.800000011920929|6.90000009536743|3.09999990463257|16308.801|110.417674897259|6.31751063399947|3.79999995231628|BB
